user_id,age,birth_month,birth_year,gender,address,city,state,zipcode,latitude,longitude,yearly_income,num_credit_cards
553,90,11,1929,Female,6245 River Lane,Poughkeepsie,NY,12603,41.69,-73.92,51717.0,5
554,52,9,1967,Male,5581 Federal Street,Bastrop,TX,78602,30.11,-97.30,41483.0,1
555,28,3,1991,Female,99 El Camino Drive,Barton,MD,21521,39.53,-79.01,34825.0,1
556,51,2,1969,Male,2994 Tenth Lane,Fayetteville,NC,28306,35.05,-78.87,37346.0,5
557,58,10,1961,Female,927 Ocean View Drive,Miami,FL,33196,25.77,-80.20,44699.0,5
558,35,10,1984,Male,356 Mill Street,The Villages,FL,32162,28.92,-81.92,17316.0,1
559,57,3,1962,Male,45 Maple Lane,Holden,ME,04429,44.75,-68.67,49467.0,5
560,18,11,2001,Female,3395 Spruce Drive,Kansas City,KS,66103,39.10,-94.62,34242.0,1
561,25,10,1994,Male,2800 Third Drive,Birmingham,AL,35244,33.52,-86.79,70502.0,2
562,59,9,1960,Female,645 Catherine Lane,Boston,MA,02127,42.35,-71.06,80156.0,4
563,51,12,1968,Female,1248 Second Drive,Meriden,CT,06450,41.53,-72.79,49737.0,1
564,60,12,1959,Male,700 Lexington Avenue,Dover,OH,44622,40.52,-81.47,31003.0,3
565,23,9,1996,Female,9264 Norfolk Lane,Orlando,FL,32811,28.50,-81.37,29376.0,1
566,56,11,1963,Female,4581 Eighth Boulevard,Eastman,GA,31023,32.19,-83.17,29413.0,2
567,28,1,1992,Female,146 Lafayette Drive,Ridgefield,WA,98642,45.79,-122.69,55684.0,3
568,39,10,1980,Male,6757 Eighth Avenue,Staunton,IL,62088,39.01,-89.78,40894.0,1
569,64,1,1956,Female,599 First Drive,Fontana,CA,92336,34.14,-117.45,47242.0,6
570,65,12,1954,Male,654 Birch Lane,Omaha,NE,68107,41.26,-96.01,28951.0,2
571,53,6,1966,Male,6223 Lexington Drive,Allen,TX,75002,33.10,-96.66,66428.0,2
572,52,2,1968,Female,25622 Lake Street,Pearland,TX,77584,29.55,-95.27,73920.0,1
573,22,2,1998,Female,5762 River Lane,Salt Lake City,UT,84112,40.76,-111.84,21490.0,2
574,68,4,1951,Female,315 Norfolk Lane,Somerville,MA,02143,42.39,-71.10,59938.0,1
575,54,6,1965,Male,758 Sixth Boulevard,Monroe,NY,10950,41.32,-74.18,52062.0,4
576,58,10,1961,Male,860 Maple Avenue,Union City,CA,94587,37.59,-122.06,59322.0,3
577,26,9,1993,Female,229 Norfolk Street,Troy,MI,48083,42.58,-83.14,53254.0,1
578,61,11,1958,Male,4975 Madison Boulevard,Indianapolis,IN,46235,39.77,-86.14,32716.0,3
579,79,3,1940,Male,5336 Tenth Drive,Muskegon,MI,49441,43.22,-86.25,30977.0,5
580,67,10,1952,Female,311 Washington Lane,Adrian,MI,49221,41.89,-84.04,34954.0,3
581,47,2,1973,Female,1342 Hill Lane,Chicago,IL,60623,41.83,-87.68,24372.0,4
582,51,7,1968,Female,2554 11th Lane,Defiance,OH,43512,41.28,-84.36,37169.0,3
583,36,8,1983,Male,995 Martin Luther King Street,Houston,TX,77047,29.76,-95.38,39871.0,4
584,44,2,1976,Female,1450 Rose Drive,Morristown,MN,55052,44.22,-93.44,40026.0,1
585,19,3,2000,Female,762 Lake Drive,Sugar Land,TX,77478,29.61,-95.61,71740.0,2
586,21,8,1998,Male,72834 Grant Boulevard,Hempstead,NY,11550,40.70,-73.61,41087.0,2
587,18,12,2001,Female,892 Third Boulevard,Anchorage,AK,99507,61.14,-149.76,58579.0,1
588,86,9,1933,Male,90 Lexington Drive,San Antonio,TX,78230,29.45,-98.50,33426.0,4
589,23,2,1997,Female,98 Mountain View Drive,Lafayette,LA,70506,30.21,-92.02,44862.0,3
590,34,10,1985,Male,8229 Bayview Avenue,Amherst,OH,44001,41.40,-82.23,45388.0,1
591,73,9,1946,Male,9355 Ocean View Drive,Tucker,GA,30084,33.85,-84.22,34220.0,5
592,19,9,2000,Male,616 Catherine Avenue,Devon,PA,19333,40.04,-75.42,118862.0,1
593,20,9,1999,Female,825 Norfolk Drive,Getzville,NY,14068,43.02,-78.75,60265.0,3
594,45,3,1974,Male,8385 Mill Boulevard,Vancleve,KY,41385,37.62,-83.41,23740.0,3
595,39,5,1980,Male,9735 Birch Street,Miami,FL,33175,25.77,-80.20,38386.0,6
596,46,6,1973,Male,285 Washington Street,Woonsocket,RI,02895,41.99,-71.50,38872.0,1
597,37,3,1982,Female,49 Tenth Street,Atlanta,GA,30316,33.72,-84.32,49335.0,3
598,50,9,1969,Female,6695 River Lane,Monroe,MI,48161,41.91,-83.38,40246.0,5
599,50,1,1970,Male,1012 Hill Drive,Chicago,IL,60622,41.83,-87.68,81122.0,5
600,18,4,2001,Male,5819 Norfolk Drive,Punta Gorda,FL,33950,26.89,-82.05,29265.0,1
601,51,4,1968,Male,774 Wessex Lane,Gilbert,AZ,85295,33.30,-111.74,62304.0,4
602,54,10,1965,Male,6721 Sussex Drive,Carrollton,TX,75006,32.98,-96.89,43598.0,4
603,54,5,1965,Male,990 West Street,Rosharon,TX,77583,29.37,-95.45,46603.0,1
604,26,3,1993,Male,7703 Fourth Avenue,Fort Lauderdale,FL,33311,26.14,-80.13,28931.0,4
605,42,9,1977,Female,338 Bayview Lane,Broad Run,VA,20137,38.81,-77.72,73208.0,6
606,42,2,1978,Female,794 Lake Street,Township Of Washington,NJ,07676,40.98,-74.06,77288.0,4
607,30,9,1989,Male,6657 West Street,Lake Worth,FL,33463,26.61,-80.05,37544.0,4
608,58,11,1961,Male,217 Fifth Lane,Cornell,IL,61319,40.99,-88.72,40628.0,1
609,24,4,1995,Female,418 Elm Street,Warm Springs,GA,31830,32.88,-84.67,31469.0,1
610,53,2,1967,Male,9385 Birch Street,Albuquerque,NM,87121,35.11,-106.62,31369.0,3
611,36,9,1983,Female,7643 Martin Luther King Street,Greenville,OH,45331,40.10,-84.62,33339.0,2
612,25,11,1994,Male,944 Lexington Boulevard,Cantonment,FL,32533,30.60,-87.34,41338.0,1
613,54,12,1965,Female,85 Lafayette Boulevard,Carthage,NY,13619,43.98,-75.60,35114.0,5
614,39,9,1980,Male,5193 East Street,Louisville,KY,40299,38.22,-85.74,51499.0,4
615,85,10,1934,Female,577 12th Lane,Lakewood,NJ,08701,40.09,-74.21,9795.0,7
616,19,9,2000,Male,1317 Wessex Lane,Belmont,CA,94002,37.50,-122.30,95045.0,3
617,66,3,1953,Male,9218 Martin Luther King Avenue,Mulberry,FL,33860,27.90,-81.97,36589.0,3
618,59,11,1960,Female,4701 Littlewood Drive,Tampa,FL,33618,27.95,-82.48,58959.0,2
619,61,12,1958,Male,363 Third Drive,Pinole,CA,94564,37.99,-122.27,28210.0,2
620,39,5,1980,Male,700 Rose Avenue,Laurel,MD,20708,39.09,-76.85,56347.0,3
621,59,1,1961,Female,704 Summit Drive,Claremont,NC,28610,35.71,-81.15,36760.0,2
622,38,11,1981,Male,8897 East Street,Carmel,CA,93923,36.46,-121.82,59482.0,4
623,55,5,1964,Female,4941 Ocean View Drive,Fort Worth,TX,76119,32.75,-97.33,24827.0,1
624,67,1,1953,Female,9205 Summit Street,San Jose,CA,95134,37.42,-121.94,52929.0,7
625,52,12,1967,Male,469 Mountain View Boulevard,Indianapolis,IN,46256,39.77,-86.14,63433.0,7
626,21,11,1998,Male,78596 Birch Drive,Houston,TX,77049,29.76,-95.38,39485.0,1
627,33,8,1986,Female,142 Valley Drive,Valparaiso,IN,46383,41.47,-87.05,51938.0,2
628,68,12,1951,Female,6723 Maple Street,Annandale,VA,22003,38.83,-77.21,65298.0,2
629,58,1,1962,Female,501 Grant Lane,Trenton,GA,30752,34.87,-85.50,32520.0,4
630,41,8,1978,Male,992 Martin Luther King Avenue,Park Forest,IL,60466,41.48,-87.68,39472.0,1
631,37,5,1982,Female,4189 Birch Street,Kilauea,HI,96754,22.21,-159.41,34457.0,2
632,48,12,1971,Male,2193 Sixth Avenue,Highland,NY,12528,41.71,-73.96,53478.0,3
633,39,10,1980,Male,952 Mountain View Boulevard,Ludington,MI,49431,43.95,-86.44,32343.0,3
634,83,1,1937,Male,637 Seventh Street,Westminster,SC,29693,34.66,-83.09,31943.0,6
635,41,10,1978,Female,9413 12th Boulevard,Manly,IA,50456,43.28,-93.20,32789.0,2
636,29,8,1990,Male,1734 George Drive,San Francisco,CA,94134,37.72,-122.41,41873.0,1
637,44,1,1976,Male,9900 Ninth Avenue,Bloomfield,IN,47424,39.02,-86.93,37115.0,3
638,40,12,1979,Female,613 George Boulevard,Stanford,KY,40484,37.53,-84.66,30997.0,2
639,25,8,1994,Female,157 Eighth Street,Bellevue,WA,98005,47.62,-122.16,88554.0,2
640,29,3,1990,Male,32595 River Drive,Shafter,CA,93263,35.49,-119.30,29682.0,2
641,61,1,1959,Male,6762 Second Street,Bennett,CO,80102,39.75,-104.42,53762.0,8
642,19,1,2001,Female,534 Norfolk Lane,New York,NY,10026,40.71,-73.99,54477.0,2
643,30,7,1989,Female,385 Grant Street,Independence,MO,64050,39.08,-94.35,33076.0,3
644,58,5,1961,Male,1034 Pine Boulevard,Erie,PA,16505,42.12,-80.08,49595.0,1
645,31,12,1988,Male,8803 Washington Boulevard,Scituate,MA,02066,42.18,-70.73,82019.0,3
646,76,5,1943,Male,3462 Ocean Boulevard,Sacramento,CA,95831,38.49,-121.53,51942.0,4
647,74,3,1945,Female,54 Lafayette Street,Chula Vista,CA,91910,32.63,-117.05,29130.0,5
648,71,8,1948,Female,5822 Fourth Boulevard,Charleston,WV,25312,38.35,-81.63,13937.0,4
649,20,3,1999,Male,592 Hillside Drive,Berwyn,IL,60402,41.84,-87.79,38158.0,1
650,47,7,1972,Female,45 Ocean Lane,Batavia,IL,60510,41.85,-88.30,68710.0,3
651,37,1,1983,Female,94 Ocean Avenue,Naperville,IL,60564,41.76,-88.15,100303.0,2
652,58,11,1961,Female,9191 Main Avenue,Epping,NH,03042,43.03,-71.07,50980.0,1
653,18,1,2002,Male,5504 Spruce Drive,Sergeant Bluff,IA,51054,42.40,-96.35,46810.0,2
654,61,2,1959,Male,945 Third Avenue,Sammamish,WA,98075,47.58,-122.03,103185.0,1
655,23,4,1996,Male,938 Maple Boulevard,North Las Vegas,NV,89081,36.25,-115.08,46704.0,1
656,35,1,1985,Male,583 Seventh Street,Wynnewood,PA,19096,39.99,-75.27,103126.0,1
657,48,6,1971,Male,8993 Madison Avenue,Fayetteville,NC,28312,34.93,-78.72,37468.0,3
658,51,7,1968,Female,6840 North Lane,Mount Kisco,NY,10549,41.20,-73.73,112695.0,6
659,23,5,1996,Male,512 Tenth Street,Holland,MI,49424,42.77,-86.10,44181.0,1
660,26,5,1993,Female,388 Third Street,Mohegan Lake,NY,10547,41.31,-73.84,67820.0,2
661,80,4,1939,Female,499 Lafayette Lane,Frankfort,IN,46041,40.28,-86.51,24884.0,6
662,41,8,1978,Female,165 Fourth Street,San Diego,CA,92130,32.95,-117.19,553.0,3
663,40,11,1979,Male,83302 Valley Stream Lane,Foxboro,MA,02035,42.06,-71.24,72470.0,2
664,35,11,1984,Female,610 Lake Drive,Hillsboro,IL,62049,39.16,-89.48,36081.0,2
665,37,6,1982,Male,13 Federal Street,Woburn,MA,01801,42.48,-71.15,59375.0,2
666,18,2,2002,Male,18 Bayview Avenue,Hernando,MS,38632,34.82,-89.98,48491.0,1
667,60,4,1959,Female,89075 Spruce Drive,West Baden Springs,IN,47469,38.56,-86.61,30867.0,3
668,33,5,1986,Female,906 Little Creek Drive,Monroe,NC,28110,34.98,-80.54,39974.0,2
669,39,2,1981,Male,1105 Wessex Avenue,Arlington,TX,76002,32.69,-97.12,49611.0,4
670,24,10,1995,Male,841 Spruce Drive,Hammond,LA,70401,30.50,-90.46,35856.0,4
671,35,9,1984,Female,707 Elm Boulevard,Covington,VA,24426,37.77,-79.99,35760.0,1
672,40,6,1979,Male,2336 George Drive,Greenville,SC,29611,34.83,-82.37,27013.0,3
673,63,4,1956,Male,690 Catherine Street,Aurora,CO,80013,39.69,-104.81,58006.0,1
674,80,1,1940,Female,305 Pine Avenue,Kent,WA,98032,47.39,-122.26,39110.0,5
675,38,12,1981,Female,422 Burns Street,Shepherdsville,KY,40165,37.98,-85.71,40087.0,2
676,46,10,1973,Male,12067 Federal Boulevard,Philadelphia,PA,19135,39.95,-75.16,35891.0,3
677,83,3,1936,Female,480 Catherine Drive,Stamford,CT,06902,41.09,-73.55,74753.0,5
678,31,5,1988,Male,1495 Elm Boulevard,Banning,CA,92220,33.92,-116.83,26511.0,6
679,76,4,1943,Male,2609 Plum Drive,Olathe,KS,66061,38.88,-94.81,19682.0,4
680,81,9,1938,Female,678 Park Drive,Miami,FL,33179,25.77,-80.20,23217.0,3
681,30,5,1989,Male,323 Eighth Drive,Boulder,CO,80302,40.02,-105.25,67589.0,3
682,30,8,1989,Male,4262 Madison Drive,South Hamilton,MA,01982,42.62,-70.86,92960.0,3
683,52,4,1967,Female,2332 Elm Lane,Walnut Creek,CA,94596,37.89,-122.03,87030.0,5
684,72,2,1948,Male,493 South Street,Ridgewood,NY,11385,40.70,-73.89,22918.0,5
685,29,9,1990,Female,8958 Catherine Street,Stockton,UT,84071,40.30,-112.30,49842.0,1
686,36,4,1983,Female,3194 Norfolk Street,Seaford,DE,19973,38.64,-75.61,35933.0,2
687,42,2,1978,Male,376 Fourth Drive,Waimanalo,HI,96795,21.34,-157.72,36860.0,3
688,53,2,1967,Male,302 Park Boulevard,Cordele,GA,31015,31.96,-83.77,28269.0,6
689,20,11,1999,Male,135 Spruce Lane,Ottawa,OH,45875,41.02,-84.04,40426.0,1
690,43,8,1976,Female,93 11th Avenue,Anaheim,CA,92804,33.81,-117.97,37371.0,4
691,33,9,1986,Female,212 Ocean View Avenue,San Rafael,CA,94903,38.02,-122.54,67589.0,2
692,55,4,1964,Male,455 Little Creek Boulevard,Williston Park,NY,11596,40.75,-73.64,80957.0,6
693,64,7,1955,Female,729 Littlewood Avenue,Wilton,CT,06897,41.18,-73.42,192269.0,6
694,34,8,1985,Male,6444 Madison Drive,Tucson,AZ,85710,32.22,-110.82,35641.0,2
695,33,8,1986,Female,850 Birch Avenue,Lobelville,TN,37097,35.75,-87.79,28696.0,4
696,30,4,1989,Male,7350 Fourth Lane,Rome,NY,13440,43.21,-75.47,38153.0,1
697,51,8,1968,Female,2897 West Street,Lorton,VA,22079,38.70,-77.24,71490.0,3
698,20,12,1999,Female,3183 Burns Boulevard,Woodland,WA,98674,45.94,-122.67,43006.0,2
699,44,6,1975,Male,41043 Lincoln Lane,Saint Amant,LA,70774,30.19,-90.78,49523.0,4
700,31,11,1988,Male,7948 Martin Luther King Avenue,Memphis,TN,38106,35.10,-90.00,21876.0,2
701,27,8,1992,Female,8893 Valley Drive,Griffith,IN,46319,41.52,-87.42,44843.0,2
702,43,3,1976,Female,41332 Lincoln Avenue,Durham,NC,27704,35.98,-78.91,35938.0,3
703,73,10,1946,Female,518 Main Street,Danville,VA,24541,36.58,-79.40,28553.0,5
704,18,12,2001,Female,753 East Avenue,Fayetteville,NC,28311,35.05,-78.87,39803.0,1
705,50,9,1969,Female,9982 Summit Boulevard,Murrieta,CA,92563,33.57,-117.14,49076.0,4
706,41,10,1978,Male,8425 East Lane,Cleveland,OH,44143,41.47,-81.67,56368.0,3
707,35,6,1984,Female,9006 Ocean Boulevard,Philadelphia,PA,19138,39.95,-75.16,32855.0,2
708,65,2,1955,Male,364 Eighth Drive,Fort Worth,TX,76148,32.75,-97.33,18149.0,2
709,44,11,1975,Male,8349 Valley Avenue,Wellington,OH,44090,41.16,-82.22,40407.0,3
710,19,6,2000,Male,57285 Jefferson Avenue,Surprise,AZ,85388,33.61,-112.46,48418.0,2
711,61,7,1958,Male,9888 Washington Boulevard,Levittown,NY,11756,40.72,-73.51,59815.0,2
712,23,8,1996,Female,9392 Fifth Avenue,Chicago,IL,60612,41.83,-87.68,42454.0,4
713,43,5,1976,Female,580 Fifth Boulevard,Bessemer City,NC,28016,35.28,-81.28,32775.0,1
714,36,12,1983,Male,42720 East Drive,Mukwonago,WI,53149,42.86,-88.33,57532.0,4
715,34,11,1985,Female,97 Fourth Drive,Mena,AR,71953,34.58,-94.23,26325.0,1
716,70,1,1950,Male,20382 Park Drive,Fremont,CA,94536,37.56,-121.98,68765.0,5
717,26,4,1993,Male,7344 Oak Drive,Saint Marys,PA,15857,41.42,-78.55,38670.0,1
718,57,11,1962,Female,4940 Ocean View Drive,Prichard,WV,25555,38.21,-82.56,36528.0,3
719,28,4,1991,Male,54 Burns Avenue,Broken Bow,OK,74728,34.02,-94.73,28163.0,4
720,56,8,1963,Female,212 Mountain View Lane,Marietta,GA,30008,33.95,-84.54,36652.0,3
721,18,12,2001,Male,65690 Bayview Lane,Attleboro,MA,02703,41.93,-71.29,54427.0,2
722,27,6,1992,Female,563 Jefferson Boulevard,Poway,CA,92064,32.97,-117.02,74198.0,3
723,18,1,2002,Male,6295 Norfolk Boulevard,Greenville,NC,27834,35.59,-77.37,34904.0,2
724,55,12,1964,Male,905 West Avenue,Memphis,TN,38103,35.10,-90.00,97455.0,2
725,37,1,1983,Female,911 Ocean Boulevard,Fullerton,CA,92831,33.87,-117.89,52181.0,2
726,68,6,1951,Male,8199 Park Boulevard,Claypool,IN,46510,41.12,-85.87,27939.0,5
727,54,5,1965,Female,1444 Plum Boulevard,Colorado Springs,CO,80903,38.86,-104.76,41957.0,3
728,26,11,1993,Female,9129 Lexington Lane,Richmond,KY,40475,37.74,-84.29,40102.0,6
729,61,9,1958,Female,7945 Fourth Avenue,Honolulu,HI,96825,21.30,-157.85,62005.0,9
730,18,1,2002,Male,36 First Drive,Spokane,WA,99208,47.78,-117.45,44061.0,4
731,49,5,1970,Male,3225 Lexington Street,Rocky Point,NY,11778,40.92,-72.92,58503.0,4
732,28,5,1991,Female,34542 Ninth Drive,Buffalo,NY,14215,42.88,-78.85,29478.0,2
733,29,8,1990,Female,933 Sussex Drive,Laurel,MT,59044,45.60,-108.68,40005.0,2
734,70,5,1949,Male,111 Hillside Avenue,Delavan,WI,53115,42.62,-88.63,31901.0,4
735,28,8,1991,Female,5671 Sussex Drive,Miami,FL,33194,25.77,-80.20,44046.0,3
736,61,5,1958,Male,206 Pine Lane,Joliet,IL,60436,41.52,-88.12,35823.0,3
737,29,5,1990,Female,637 Littlewood Drive,Prince George,VA,23875,37.22,-77.28,44976.0,2
738,28,2,1992,Male,768 Valley Stream Drive,Portage,WI,53901,43.54,-89.46,40035.0,2
739,31,5,1988,Female,551 Essex Drive,North Little Rock,AR,72116,34.78,-92.25,50978.0,2
740,76,6,1943,Male,93374 11th Street,Clinton Township,MI,48036,42.58,-82.91,34408.0,4
741,22,9,1997,Female,6054 Main Avenue,Chicago,IL,60614,41.83,-87.68,2026.0,1
742,59,5,1960,Male,756 El Camino Avenue,Oviedo,FL,32765,28.65,-81.18,55571.0,3
743,26,12,1993,Male,6222 Sixth Lane,Weare,NH,03281,43.10,-71.73,53182.0,1
744,33,2,1987,Male,6785 Valley Stream Boulevard,Wellsburg,WV,26070,40.28,-80.60,33944.0,4
745,54,7,1965,Male,275 Tenth Street,Bethesda,MD,20814,38.98,-77.12,114318.0,3
746,67,12,1952,Male,9385 Lincoln Drive,Detroit,MI,48202,42.38,-83.10,28714.0,2
747,41,2,1979,Male,7061 Littlewood Street,Henderson,NV,89002,36.00,-114.96,59093.0,5
748,39,3,1980,Female,95 12th Avenue,Whittier,CA,90601,34.00,-118.03,51465.0,2
749,20,8,1999,Male,1177 Elm Avenue,Waterford,NY,12188,42.79,-73.67,50776.0,1
750,28,9,1991,Female,3615 Lafayette Boulevard,Quakertown,PA,18951,40.43,-75.34,51391.0,1
751,53,12,1966,Male,353 South Boulevard,Princeton,NJ,08540,40.35,-74.65,920.0,3
752,50,10,1969,Female,24 River Avenue,Stuart,FL,34997,27.19,-80.24,41420.0,5
753,52,4,1967,Female,6467 Birch Street,David City,NE,68632,41.25,-97.12,34460.0,2
754,41,2,1979,Male,9684 Grant Drive,Waynesboro,VA,22980,38.06,-78.90,37786.0,5
755,21,4,1998,Female,5259 Lake Drive,Virginia Beach,VA,23453,36.78,-76.08,42161.0,1
756,30,3,1989,Male,3636 El Camino Avenue,Cincinnati,OH,45245,39.09,-84.51,51998.0,1
757,22,12,1997,Female,5941 South Lane,Central,SC,29630,34.72,-82.78,37253.0,1
758,49,12,1970,Male,840 Elm Avenue,Wichita Falls,TX,76301,33.89,-98.51,27943.0,4
759,76,3,1943,Female,15 Elm Lane,Myrtle Beach,SC,29579,33.69,-78.89,32817.0,6
760,62,8,1957,Male,7378 Park Lane,Bristol,NH,03222,43.60,-71.74,38681.0,5
761,48,7,1971,Male,671 Little Creek Street,Luverne,AL,36049,31.70,-86.26,31553.0,3
762,36,8,1983,Male,97 Little Creek Boulevard,Puyallup,WA,98373,47.14,-122.32,49993.0,3
763,63,4,1956,Male,716 Lafayette Street,New Marshfield,OH,45766,39.33,-82.23,28828.0,4
764,77,3,1942,Female,2073 South Avenue,New York,NY,10003,40.71,-73.99,1.0,3
765,31,3,1988,Male,557 Catherine Drive,Houston,TX,77096,29.76,-95.38,63356.0,5
766,33,12,1986,Female,1884 Lake Avenue,Carrollton,TX,75007,32.98,-96.89,57526.0,1
767,36,7,1983,Male,1531 North Lane,Cherry Hill,NJ,08003,39.90,-74.99,80794.0,2
768,57,12,1962,Female,442 Burns Boulevard,Mansfield,MA,02048,42.02,-71.21,76274.0,2
769,29,5,1990,Female,8265 Mountain View Drive,Berlin,WI,54923,43.97,-88.95,38861.0,1
770,32,4,1987,Male,549 Rose Drive,Thibodaux,LA,70301,29.79,-90.82,45312.0,4
771,63,12,1956,Male,39126 El Camino Boulevard,Alhambra,CA,91801,34.09,-118.13,43180.0,5
772,25,10,1994,Female,79 Hill Avenue,Andover,MN,55304,45.25,-93.33,60310.0,6
773,64,11,1955,Female,6606 Jefferson Avenue,Moreno Valley,CA,92553,33.92,-117.24,30747.0,4
774,21,9,1998,Male,740 Burns Lane,Pueblo,CO,81007,38.27,-104.62,43617.0,3
775,51,7,1968,Female,32299 Federal Street,Janesville,WI,53546,42.68,-89.01,43386.0,3
776,62,2,1958,Female,690 Oak Street,Milwaukee,WI,53224,43.06,-87.96,36465.0,1
777,72,1,1948,Male,5138 North Drive,San Francisco,CA,94131,37.74,-122.44,65055.0,6
778,21,6,1998,Male,2537 Forest Boulevard,Ennis,TX,75119,32.33,-96.62,36924.0,3
779,34,11,1985,Male,860 George Avenue,Calistoga,CA,94515,38.62,-122.61,43579.0,3
780,54,12,1965,Male,498 Littlewood Avenue,Rochester,MN,55901,44.01,-92.47,53986.0,4
781,21,9,1998,Female,95 Burns Drive,Cambridge,MA,02138,42.37,-71.11,97127.0,2
782,52,4,1967,Male,514 Pine Boulevard,Stamford,CT,06906,41.09,-73.55,69604.0,4
783,49,1,1971,Female,97536 Summit Street,Cedar Park,TX,78613,30.51,-97.83,62019.0,4
784,19,11,2000,Male,723 Summit Drive,Inglewood,CA,90301,33.95,-118.36,32550.0,6
785,30,4,1989,Male,445 Fifth Avenue,Lost Creek,WV,26385,39.15,-80.35,36092.0,1
786,55,7,1964,Male,287 Pine Lane,Mountlake Terrace,WA,98043,47.79,-122.30,48259.0,3
787,42,11,1977,Male,3835 Norfolk Street,Paragould,AR,72450,36.05,-90.51,31499.0,4
788,36,7,1983,Female,65 Fifth Lane,Abbeville,SC,29620,34.17,-82.37,31079.0,2
789,46,8,1973,Male,1833 George Drive,Miami,FL,33186,25.77,-80.20,47395.0,2
790,42,10,1977,Male,663 Summit Boulevard,Brooklyn,NY,11210,40.64,-73.94,47542.0,3
791,58,1,1962,Male,3385 Hill Lane,Burke,VA,22015,38.78,-77.27,72510.0,4
792,48,2,1972,Male,8849 West Drive,Shelton,CT,06484,41.30,-73.13,65736.0,3
793,71,3,1948,Female,557 Burns Boulevard,Weatherford,TX,76086,32.75,-97.77,19581.0,3
794,57,6,1962,Male,2288 Pine Lane,Auburn,ME,04210,44.08,-70.24,42411.0,2
795,87,4,1932,Female,115 Bayview Lane,Seattle,WA,98122,47.61,-122.30,55902.0,1
796,38,10,1981,Male,182 Valley Street,Lancaster,PA,17601,40.04,-76.30,52844.0,3
797,46,9,1973,Male,189 Forest Street,Winder,GA,30680,33.99,-83.72,37056.0,4
798,44,1,1976,Male,48 Fourth Avenue,Citrus Heights,CA,95621,38.69,-121.31,40220.0,3
799,81,9,1938,Male,84497 Valley Stream Drive,North Hollywood,CA,91605,34.20,-118.39,28644.0,7
800,52,2,1968,Female,401 Bayview Lane,Los Angeles,CA,90018,34.02,-118.31,29673.0,3
801,61,12,1958,Male,649 Spruce Boulevard,Rincon,GA,31326,32.29,-81.23,46954.0,4
802,33,7,1986,Male,239 Sussex Drive,Huntington,WV,25705,38.41,-82.43,44534.0,4
803,51,6,1968,Male,691 Ocean View Street,Riverside,CA,92505,33.93,-117.49,37963.0,4
804,40,5,1979,Female,8799 Elm Avenue,Mckinney,TX,75069,33.20,-96.65,50329.0,4
805,44,6,1975,Male,9414 Summit Boulevard,Philadelphia,PA,19145,39.95,-75.16,36715.0,4
806,60,7,1959,Male,1583 Grant Avenue,Jacksonville,FL,32218,30.33,-81.65,39521.0,3
807,78,5,1941,Female,245 Martin Luther King Drive,Fort Mill,SC,29715,35.00,-80.94,51014.0,4
808,41,10,1978,Male,439 George Avenue,Alpine,UT,84004,40.50,-111.70,73067.0,3
809,63,12,1956,Female,560 Eighth Boulevard,San Leandro,CA,94578,37.70,-122.12,44183.0,4
810,21,10,1998,Male,979 Fifth Avenue,Columbus,OH,43211,39.98,-82.98,22922.0,1
811,28,1,1992,Female,441 Rose Lane,Powell,OH,43065,40.16,-83.06,84987.0,2
812,63,3,1956,Female,292 First Avenue,Rosebush,MI,48878,43.69,-84.76,33728.0,3
813,81,1,1939,Female,374 Lexington Street,Warren,OH,44485,41.23,-80.81,11613.0,8
814,47,8,1972,Male,801 12th Drive,Barnhart,MO,63012,38.33,-90.40,48600.0,5
815,58,7,1961,Male,9212 Plum Avenue,Cordova,TN,38018,35.15,-89.75,60292.0,1
816,42,3,1977,Female,215 Main Drive,Oxford,MI,48371,42.82,-83.25,58034.0,2
817,68,7,1951,Male,5828 Wessex Drive,Orlando,FL,32818,28.50,-81.37,43004.0,6
818,51,7,1968,Female,2699 Littlewood Avenue,Okmulgee,OK,74447,35.63,-95.95,29144.0,1
819,46,8,1973,Male,7677 Little Creek Drive,San Antonio,TX,78210,29.45,-98.50,25850.0,1
820,28,2,1992,Female,4633 Sixth Avenue,Wyoming,MI,49519,42.89,-85.72,37583.0,2
821,20,11,1999,Female,88 George Street,Kent,OH,44240,41.14,-81.36,41403.0,1
822,61,7,1958,Male,386 11th Lane,Mamaroneck,NY,10543,40.93,-73.72,101018.0,6
823,30,4,1989,Male,989 Hill Lane,Thomson,GA,30824,33.46,-82.50,32125.0,2
824,80,12,1939,Female,80471 Eighth Street,Tampa,FL,33610,27.95,-82.48,13596.0,4
825,51,11,1968,Male,2003 Ninth Avenue,Morrisville,PA,19067,40.20,-74.78,80526.0,1
826,36,8,1983,Male,99 Mill Lane,Loganville,GA,30052,33.83,-83.89,43953.0,1
827,56,12,1963,Female,407 Seventh Lane,Birmingham,AL,35212,33.52,-86.79,31533.0,3
828,23,9,1996,Female,871 Second Street,El Cajon,CA,92020,32.79,-116.96,42711.0,1
829,74,11,1945,Female,951 11th Avenue,North Myrtle Beach,SC,29598,33.82,-78.67,23137.0,5
830,18,1,2002,Male,631 Elm Drive,Sylmar,CA,91342,34.32,-118.38,39778.0,1
831,42,8,1977,Male,78 Lexington Street,Lake Hopatcong,NJ,07849,40.96,-74.61,69747.0,4
